circRNA_ID	Case1	Case2	Control1	Control2
chr1:15362642|15369502	0	0	0	5
chr5:149830767|149835365	0	0	0	7
chr2:240723413|240737168	0	0	0	3
chr3:100850660|100862385	0	0	3	0
chr12:31451940|31495919	0	4	0	0
chr1:211082780|211107377	0	0	4	0
chr10:104205963|104214426	0	0	7	0
chr2:173358712|173364989	0	4	0	0
chr1:101343839|101345845	0	0	5	0
chr7:19729382|19773393	7	5	0	0
chr6:69701889|69749408	0	6	0	0
chr2:162202872|162216001	0	0	4	0
chr5:179062015|179076571	0	0	0	2
chr20:33089498|33095153	3	0	0	0
chr17:7673535|7673837	0	0	0	7
chr14:54859681|54865436	3	0	0	0
chr1:156844707|156846119	0	0	9	0
chr19:51031780|51034640	0	4	0	0
chr9:116373199|116377647	0	0	1	5
chr20:20022456|20025767	0	0	3	0
chr13:85076803|85078920	0	0	0	5
chr5:177531282|177536486	0	0	8	0
chr8:127479704|127481071	3	4	0	0
chr11:35441481|35494272	9	0	0	0
chr12:929764|931321	7	0	0	0
chr9:107428292|107454973	0	2	0	0
chr9:74782679|74800482	3	1	2	0
chr15:74850514|74851481	3	0	0	0
chr22:19507386|19507864	2	0	0	0
chrX:109392892|109409168	0	0	9	0
chr6:52022801|52043134	5	0	0	0
chr5:141973583|141980351	3	0	0	0
chr21:34521499|34523710	1	0	0	2
chr6:149683079|149695221	0	0	8	0
chr1:246781590|246782647	2	5	2	4
chr21:39178449|39180436	9	0	5	0
chr17:18056703|18058969	0	8	0	0
chr3:113278673|113280663	0	0	0	2
chr3:130221789|130233508	0	5	0	0
chr16:68166843|68181530	0	0	0	9
chr11:94128929|94153630	0	0	4	0
chr6:108912335|108936999	0	0	6	0
chr6:36899426|36914693	0	0	0	5
chr17:62677269|62678617	3	0	0	0
chr18:25207202|25213665	0	4	0	0
chr19:40809447|40810495	0	0	4	0
chr17:2035970|2036686	0	2	0	0
chr15:58173068|58179345	11	0	0	0
chr2:131197370|131201275	0	0	0	4
chrX:7105620|7117034	0	0	0	3
chr12:9939909|9942572	0	0	2	4
chr1:162000113|162017507	0	6	0	0
chr16:76475939|76498694	0	0	0	3
chr4:173333069|173333669	0	0	5	0
chr11:32700791|32718147	0	3	0	0
chr8:101573668|101632365	0	0	0	5
chr15:90103380|90118097	0	0	0	5
chr1:103535330|103543447	0	0	0	4
chr15:89799260|89803790	0	0	0	7
chr8:144524441|144525033	5	6	0	0
chr19:58498785|58499275	0	9	0	0
chr1:117896833|117912082	0	0	0	11
chr6:49447670|49453756	7	0	3	4
chr11:64593405|64598923	0	5	0	0
chr1:101001467|101013818	3	0	0	0
chrX:54951905|54958925	0	6	0	0
chrY:22314493|22318897	0	6	0	0
chr17:82459992|82464430	0	0	0	5
chr1:46248512|46250119	0	0	0	8
chr2:46381596|46382089	0	0	2	3
chr12:52471132|52490068	2	8	0	3
chr6:159393209|159393609	0	2	0	0
chr1:173481326|173485507	0	6	5	0
chr9:93107674|93109092	7	0	0	0
chr6:10902677|10910869	0	5	0	0
chr16:5058493|5062574	10	0	0	0
chr3:58869328|58884709	0	6	0	0
chr2:219239411|219240094	0	6	0	0
chr15:89633686|89646026	0	8	0	0
chr9:137352620|137352944	0	0	0	5
chr16:69121053|69121493	6	0	0	0
chr6:43175706|43176667	0	0	9	0
chr19:6828622|6828900	0	3	0	0
chr7:129205203|129206587	0	0	0	7
chr15:69425282|69435771	0	0	0	9
chrX:115150022|115165952	0	0	0	2
chr3:53849655|53855341	0	0	4	0
chr22:21029711|21031852	7	6	0	0
chr1:84565841|84570720	0	3	0	0
chr6:134001997|134029721	0	0	0	3
chr5:71634943|71649253	0	0	8	0
chr9:5944871|5988545	0	6	0	0
chr10:102485609|102489138	8	0	0	0
chr21:38740884|38741372	0	3	0	0
chr7:130914962|130915102	0	5	0	0
chr2:118178378|118185390	0	0	0	2
chr10:35032435|35039082	0	0	8	0
chr7:77538765|77581503	0	0	2	0
chr19:50443711|50452003	5	3	0	0
chr7:25657960|25661731	0	9	0	0
chr10:49879673|49915991	0	0	5	0
chr15:43190325|43191042	0	0	6	0
chr9:34556255|34564832	0	0	3	0
chr5:160213736|160229624	1	0	0	4
chr11:65032431|65034962	0	0	2	0
chr5:139379207|139380632	0	0	10	7
chr14:79247259|79248685	3	0	0	0
chr2:127468014|127470455	4	0	0	0
chr1:178123056|178123815	3	0	0	0
chr4:28393204|28394300	0	1	2	0
chr4:174495548|174522067	4	0	0	0
chr12:120103826|120108467	2	0	0	2
chr7:2541718|2545056	0	0	4	8
chr20:49524058|49548019	0	0	0	10
chr5:177385987|177388372	0	0	12	0
chr3:172925346|173019575	5	0	0	0
chr17:2335511|2336140	0	0	0	5
chrX:63432364|63517082	0	0	3	0
chr20:55631058|55667626	0	1	4	0
chr13:20942342|20942600	0	0	0	4
chrX:47210842|47212863	0	0	3	0
chr17:43816677|43827832	2	0	0	0
chr6:145686122|145721155	0	0	0	5
chr22:38715907|38717000	7	0	0	0
chr22:40358864|40361635	0	8	0	0
chr1:84479266|84490472	0	14	0	0
chr20:45650501|45667169	5	0	0	6
chr16:56275931|56336860	0	0	0	6
chr22:44100053|44119140	0	0	0	6
chr3:193299131|193307369	0	0	7	0
chr9:132826854|132854925	0	0	7	0
chr10:27123547|27131941	0	0	3	0
chr3:80771370|80788969	0	2	0	0
chr10:121841082|121870038	0	0	7	0
chr10:88813097|88815503	3	0	0	0
chr15:84905539|84921069	0	6	0	0
chr5:143561306|143586699	0	0	4	0
chr21:33252662|33268517	0	0	4	0
chr6:7595027|7601524	0	0	4	0
chr12:111783158|111789934	0	0	0	8
chr13:52280652|52289983	0	9	0	0
chr10:3497653|3502505	3	0	0	0
chr19:6731199|6731522	0	0	0	6
chr6:61894635|62047994	1	0	0	5
chr15:89477517|89480408	0	0	3	7
chr7:117130491|117138532	0	2	0	0
chr6:43051612|43052796	0	0	0	2
chr4:17825382|17834523	0	6	0	0
chr4:25255065|25260591	0	0	7	0
chr17:27657516|27661913	0	10	0	0
chr11:7672451|7672806	3	0	0	0
chr15:73325298|73332292	2	0	0	0
chr3:127014478|127017664	0	8	2	0
chr13:51341075|51348411	1	0	0	12
chr11:62356325|62357144	7	5	0	0
chr16:70261044|70270340	0	6	0	0
chr14:99412951|99459185	3	0	0	0
chr7:43647535|43657269	0	0	0	3
chr1:72533764|72616616	0	0	0	8
chr1:232432247|232441868	9	0	0	0
chr9:129338792|129342043	7	0	0	0
chr17:42216014|42217282	0	3	0	0
chr11:94638694|94639735	0	6	0	3
chr5:33624231|33648966	5	0	0	0
chr11:94070374|94088968	0	0	9	0
chr1:231265712|231271000	0	0	0	3
chr2:95278721|95282226	0	2	0	0
chr11:26537406|26598998	0	0	2	0
chr21:18034520|18100018	2	7	0	2
chr5:7862823|7865983	8	0	0	0
chr2:95104640|95110041	0	0	0	7
chr14:19733369|19761983	6	0	3	8
chr3:184824545|184826231	0	0	0	6
chr2:154454538|154456904	5	1	0	0
chr1:207889465|207889621	0	0	3	0
chr1:165754228|165768269	0	4	0	0
chr20:277226|284081	0	0	6	0
chr5:140700819|140702129	5	8	7	0
chr2:161418201|161419050	0	4	0	0
chr12:53073286|53075811	5	0	0	10
chr15:40816170|40817347	3	1	0	1
chr7:122012648|122034378	0	8	0	0
chr9:136016265|136050580	4	2	0	5
chr8:47111169|47123461	3	5	5	0
chr7:55906253|55923288	0	0	11	1
chr11:63817805|63818365	0	0	5	0
chr6:75259347|75265338	0	3	0	0
chr16:30000758|30003013	0	0	7	0
chr10:20143295|20211729	0	6	0	0
chr4:69489439|69493841	1	0	1	6
chr20:1294951|1296421	0	0	0	4
chrX:2830061|2855155	0	0	0	3
chr12:52677059|52677745	14	0	0	0
chr8:23111720|23114770	0	6	0	0
chr1:17027749|17033145	0	0	3	0
chr8:19439830|19506130	0	0	0	8
chr10:10391460|10422774	0	2	0	0
chr12:9599767|9601599	3	0	5	0
chr11:63509778|63510501	0	0	3	0
chr16:89895990|89898649	7	0	0	0
chr3:119224058|119235227	3	0	0	0
chr10:116444382|116461290	2	0	0	10
chr3:172307363|172335082	12	0	0	0
chr22:50603841|50605734	2	0	0	0
chr9:35660401|35660647	0	2	0	0
chr14:23351948|23352451	0	0	0	7
chr18:51560593|51578676	15	0	0	0
chr1:195754506|195761408	6	0	0	0
chr3:46895735|46898857	3	0	0	0
chr12:57731366|57734679	0	0	0	10
chr9:109050570|109064567	0	0	6	0
chr3:112044255|112045943	9	5	0	0
chr3:52603521|52634815	0	4	0	0
chr22:32081866|32085035	9	0	0	0
chr3:53229280|53233274	0	0	6	0
chr7:80478841|80488676	3	0	0	0
chr4:119136512|119151041	0	5	0	0
chrX:100822251|100823428	0	0	4	0
chr9:130666608|130668313	2	0	0	5
chr12:49889481|49890722	0	0	0	6
chr19:55455636|55456489	0	0	3	2
chr1:30953714|30968492	0	9	0	0
chr2:102043651|102044272	6	6	0	6
chr19:7070562|7075743	3	0	0	0
chr12:56420963|56422992	0	0	0	4
chr10:132690392|132708365	0	0	10	0
chr18:45724950|45736648	0	5	0	0
chr19:36142300|36143128	7	0	0	0
chr12:53966276|53968756	4	0	1	0
chr10:62376181|62459797	0	0	0	3
chr12:6315869|6317696	4	0	0	0
chr19:14397658|14401760	0	0	7	0
chr19:51144912|51146121	5	4	0	0
chr7:48090250|48094827	5	0	0	0
chr1:207112899|207114285	0	0	0	9
chr3:98562324|98581511	0	0	3	0
chr14:66123144|66123824	0	0	0	4
chr19:7534168|7536546	0	0	0	11
chr3:33058089|33065557	0	2	0	0
chr5:75576780|75584926	6	0	0	0
chr10:70340553|70376596	0	4	0	0
chr10:86945188|86945476	4	0	0	0
chr19:48171794|48182767	9	0	0	0
chr17:58955649|58969727	0	0	6	0
chr6:44406323|44422809	0	3	0	0
chr19:16761979|16789190	0	0	4	0
chr2:61083154|61103998	0	0	2	0
chr17:18960548|18976989	0	0	0	4
chr3:138306398|138318219	0	0	2	0
chr10:72900377|72913468	0	0	0	7
chr4:56403980|56407716	0	0	0	4
chr8:46842277|46846081	2	0	0	0
chr6:116580295|116584857	0	2	0	3
chrX:18256848|18265802	0	0	12	0
chr19:7872849|7873696	0	0	0	7
chr19:51323662|51326898	1	6	0	0
chr2:202952559|202967098	0	0	0	2
chr3:186615685|186618637	0	0	0	4
chr5:72326612|72335885	0	8	0	0
chr9:38456118|38462233	5	0	0	0
chr16:3115355|3116547	0	0	0	3
chr16:68539758|68558124	0	4	0	0
chr10:114323171|114340731	7	0	0	0
chr2:189706938|189728420	0	0	0	4
chr8:96295098|96306556	0	4	0	0
chr16:84181592|84182440	0	0	3	0
chr3:25870015|25871896	0	0	0	2
chr2:29319811|29319973	0	0	0	2
chr6:105328829|105373578	6	0	0	0
chr1:231561128|231702024	0	4	0	0
chr5:13914520|13923440	0	0	0	5
chr5:119632748|119634734	0	2	0	7
chr5:112828856|112856673	2	2	2	0
chr20:35474794|35475646	4	0	0	0
chr11:7698750|7701475	0	0	6	0
chr18:47230935|47244982	0	4	0	0
chr19:47540176|47540969	0	0	1	4
chr1:169866896|169873752	5	0	0	0
chr2:37828933|37865278	6	0	0	0
chr2:98609643|98610895	0	0	0	8
chrX:48109960|48110597	0	0	3	0
chr22:20471350|20489244	0	0	0	8
chr11:65965051|65965779	8	0	0	0
chr8:79767009|79767294	0	0	3	0
chr16:2458810|2459836	4	2	0	0
chr1:52027275|52028630	0	0	5	0
chr11:96373375|96387613	0	0	8	4
chr9:66182326|66184776	11	0	0	0
chr3:68247360|68247805	1	0	1	0
chr7:100075542|100077433	0	0	6	0
chr3:150224237|150225000	2	3	6	0
chr8:144141975|144142772	3	0	0	0
chr10:119657460|119670177	0	7	0	0
chr7:123695823|123706373	0	6	0	0
chr12:122238587|122239945	0	0	4	0
chr16:67878957|67880216	0	10	0	0
chr15:41319658|41331981	0	3	0	0
chr22:30928019|30932452	2	0	0	0
chr7:139402137|139409654	0	7	3	0
chr1:22593326|22597476	0	0	6	0
chr15:78542483|78544267	0	0	0	7
chr3:97768081|97785049	0	5	0	0
chr20:50127975|50143621	0	7	0	0
chr10:110985628|111007653	5	0	0	0
chr12:48772295|48773647	7	0	0	0
chr14:23359317|23360281	1	5	0	0
chr12:42687459|42693931	5	0	0	0
chr11:61789716|61790602	0	0	7	0
chr11:102950110|102954606	6	0	0	0
chr16:20421274|20424069	0	0	4	0
chr3:183844231|183868060	0	0	0	6
chr14:96520055|96525391	0	4	0	0
chr20:59036690|59038634	0	0	7	0
chr7:72728822|72815481	0	0	0	8
chr1:201786429|201808610	5	0	0	0
chr9:3546778|3568889	0	3	0	0
chr5:134996273|135009490	4	0	0	0
chr14:22947601|22948013	1	0	2	2
chr17:56942035|56950996	0	0	2	0
chr19:50895063|50895692	0	0	7	0
chr5:14601213|14602332	0	6	0	0
chr20:56579391|56580335	8	0	0	7
chr8:86772296|86783980	8	0	5	8
chr19:19656660|19657149	0	0	4	0
chr1:35894037|35907119	6	0	0	0
chr11:88511751|88512164	0	0	7	0
chr15:40007016|40019200	10	0	0	0
chr8:144513571|144515242	0	0	0	8
chr6:13616463|13618139	0	2	0	0
chr3:43600384|43605863	0	0	0	7
chr3:87240699|87249977	0	0	0	10
chr6:108222234|108223045	0	0	7	0
chr1:33312501|33312890	4	0	0	0
chr3:53183121|53186027	10	0	0	0
chr12:74285860|74402137	0	0	7	0
chr12:48009361|48010570	0	2	3	0
chr20:2709574|2749753	6	0	0	0
chr10:7467844|7469593	0	0	7	0
chr13:75871038|75873734	0	0	5	0
chr11:27472778|27473651	4	0	3	4
chr2:202695881|202757438	7	0	0	0
chr10:8055287|8058841	0	4	0	0
chr1:119045582|119076607	7	0	9	0
chr7:130181623|130192823	0	0	0	11
chrX:130071336|130074752	0	0	0	3
chr7:154928956|154944620	0	8	0	3
chr6:20758595|20955585	4	0	0	0
chr10:23104144|23110318	0	4	5	0
chr15:67829179|67830889	0	0	2	2
chr17:28491437|28494512	0	0	3	0
chr5:56464987|56467812	0	0	4	3
chr17:80994581|80995758	0	3	0	0
chrX:149498107|149503489	0	0	0	4
chr1:222762119|222769798	0	0	0	6
chr2:190930437|190931637	0	0	0	4
chr1:236525968|236537585	0	0	0	5
chr6:6588726|6625012	0	4	0	0
chr1:32184525|32192430	2	0	3	4
chr1:173004282|173016524	0	0	11	0
chr1:42194890|42227966	0	5	0	0
chr15:59596294|59609868	0	4	0	0
chr4:128199439|128207383	0	5	0	0
chr11:118661637|118663196	0	0	0	2
chr1:218363334|218436147	0	0	5	0
chr12:103997451|104015105	4	0	0	1
chr19:48806517|48810921	0	10	0	0
chr12:53281507|53286912	4	0	0	0
chr1:169864369|169870357	0	0	0	5
chr3:146454002|146460083	0	0	7	0
chr4:119525549|119552637	6	0	0	0
chr12:69800209|69801721	7	0	0	0
chr1:161209857|161210710	3	0	0	0
chr7:99847488|99855718	6	0	0	0
chr4:154588793|154589562	4	8	0	0
chr18:54354054|54356444	0	3	0	0
chr3:149324880|149330419	3	0	0	0
chr4:76256178|76268768	0	9	0	0
chr11:126446759|126463307	0	4	0	0
chr9:87727594|87728809	0	3	0	0
chr4:38931451|38941021	0	0	6	0
chr10:5077870|5080901	0	5	0	0
chr16:61820926|61901473	5	0	0	0
chr11:65341399|65345803	0	0	4	0
chr1:169056184|169060519	0	0	2	6
chr14:52874177|52881469	0	0	7	0
chr19:32039493|32040570	0	2	0	0
chr1:167182042|167195156	0	0	0	5
chr14:22974974|22976518	0	6	0	0
chr16:81066193|81087664	0	0	4	0
chr11:94467813|94476403	6	0	0	0
chr14:91476909|91490802	4	0	0	0
chr14:24855936|24857157	0	8	0	0
chr6:149526652|149535738	0	8	0	0
chr5:68885018|68962163	4	0	0	0
chr15:81662978|81668282	0	9	0	0
chr2:159976685|160005821	0	2	0	0
chr17:31892260|31895011	3	0	0	0
chr1:115058883|115073007	0	0	5	0
chrX:148008618|148025013	8	5	0	0
chr7:4785415|4786428	2	0	0	0
chr19:14638105|14647365	0	0	2	0
chr17:28957947|28960671	0	4	0	0
chr9:23701379|23705071	0	0	0	5
chr2:210637702|210639215	0	0	3	0
chr7:12354350|12356330	0	0	7	0
chr20:3671581|3674135	0	2	0	0
chr1:227069777|227091991	5	0	0	6
chr12:90938671|90940360	0	2	0	0
chr21:44292302|44293910	0	0	0	2
chr2:232407594|232408573	2	7	0	0
chr3:160019137|160020744	6	0	0	2
chr10:124696158|124706887	6	3	5	3
chr4:82427190|82427564	0	6	0	0
chr11:96373375|96386293	0	5	0	0
chr19:15537535|15544037	0	3	0	0
chr1:244560668|244588534	0	0	0	4
chr7:6936501|6937964	0	6	0	0
chr19:45227662|45231874	2	0	0	0
chr2:107386743|107528864	0	0	3	5
chrX:124234573|124246337	5	0	0	0
chr15:51315841|51321039	0	0	5	0
chr17:7630416|7631361	11	0	0	0
chr15:91003085|91006059	0	0	0	10
chr9:133065040|133066945	0	0	7	0
chr11:69071923|69078793	0	0	7	0
chr12:121534497|121574593	0	0	10	0
chr4:8603976|8607425	9	0	0	0
chr1:3500966|3506236	0	0	0	14
chr6:73638412|73641924	0	0	0	7
chr12:48122767|48130436	0	0	4	0
chr21:32732519|32733657	0	7	5	0
chr1:154213893|154214574	0	5	0	0
chr12:54966388|54967892	5	0	0	0
chr12:30997411|30999304	2	0	0	0
chr1:200371046|200373169	0	0	0	3
chr1:92267913|92271652	0	0	0	4
chr3:72817230|72841199	0	7	0	0
chr2:121225562|121231968	0	0	5	0
chr2:19869496|19872596	2	0	0	4
chr14:73876998|73880176	0	0	0	7
chr16:88804762|88805637	8	0	0	0
chr2:42280850|42295516	0	0	8	0
chr2:102340098|102343177	0	0	4	0
chr3:109308032|109312692	9	0	0	8
chr9:34623864|34628086	0	0	2	0
chr8:108916047|108918613	0	0	0	4
chrX:77922999|77962814	0	0	0	3
chr4:73269824|73302385	2	2	4	1
chr1:90243336|90281690	0	0	0	7
chr5:134138059|134142304	0	0	0	4
chr1:155175888|155178255	2	0	5	1
chr1:211839464|211851606	0	0	4	0
chr1:102970219|102984191	0	0	0	7
chr20:35655202|35673684	0	0	0	10
chr8:63027181|63035770	0	5	0	0
chr1:233346442|233353955	0	6	0	0
chr16:2210126|2210650	11	0	0	0
chr17:48786164|48790106	9	4	0	0
chr12:27970025|27972019	0	0	9	0
chr5:9859715|9890672	0	4	0	0
chr6:87415686|87426645	0	0	7	0
chr17:7564959|7570493	0	0	0	8
chr20:63944397|63945975	0	0	0	4
chr9:99828041|99833454	0	0	0	9
chr5:35910366|35921120	1	8	0	2
chr10:97656285|97664984	0	0	0	2
chr1:156809661|156815221	0	0	0	2
chr15:45415587|45417399	3	0	0	0
chr7:107893200|107901817	0	5	0	0
chr9:121354601|121356156	0	0	4	0
chr1:211391616|211396831	7	3	0	0
chr5:138084250|138084636	0	0	2	0
chr4:20704466|20704814	0	5	0	0
chr7:102595634|102605987	1	0	0	4
chr10:33226134|33263873	0	0	2	0
chr6:28285551|28296945	0	4	0	0
chr5:79801605|79803891	0	7	7	0
chr1:109467059|109475705	2	0	0	0
chr2:33585530|33588519	0	0	4	0
chr22:26433392|26442572	2	15	0	0
chr8:116260347|116261641	0	0	0	3
chr3:101853091|101855458	0	5	0	0
chr1:183527956|183542364	0	0	0	3
chr16:66942712|66943371	5	0	4	0
chr9:130697582|130700935	0	5	0	0
chr9:133540878|133554693	0	0	0	8
chr1:207090308|207096615	6	0	0	0
chr10:68401620|68404844	5	0	0	0
chr10:48721261|48727659	0	1	9	0
chr5:38028887|38040974	2	4	4	0
chr18:65814485|65844065	2	0	3	0
chrX:15459657|15479821	0	0	4	0
chr16:70457913|70463774	0	0	11	0
chr22:18121479|18124304	0	2	0	1
chr12:27387228|27390239	0	0	5	0
chr3:179030880|179067809	2	5	0	0
chr12:57745069|57745912	0	9	0	4
chr19:35631140|35633252	0	0	0	6
chr4:160541991|160545481	3	3	0	0
chr2:218265831|218266986	0	0	7	0
chr11:126265737|126266081	0	0	7	0
chr3:138319478|138324930	0	2	0	0
chr2:219605956|219606290	0	6	0	0
chr4:91319645|91325306	1	7	0	0
chr11:114570591|114594769	0	0	0	4
chr12:51383492|51390937	0	0	0	2
chr12:47964209|47966732	0	0	8	0
chr15:41494273|41501559	2	0	0	0
chr15:76156604|76171131	0	3	7	3
chr1:171316186|171319957	0	0	4	0
chr6:160958969|160984321	0	0	0	8
chr1:183261002|183261303	0	0	0	6
chr12:46204532|46229639	0	5	0	0
chr1:46061929|46077613	10	0	0	0
chr2:72134761|72135419	0	2	0	3
chr1:111388254|111389266	6	0	0	0
chr3:139368145|139373808	0	0	5	0
chr10:13295496|13298245	0	2	0	0
chr9:81974082|81976806	9	0	0	0
chr6:122451664|122454230	0	0	9	0
chr17:44424349|44436545	6	0	0	0
chr14:53062943|53091932	7	0	11	0
chr7:128851401|128853397	6	0	0	1
chr12:8868230|8869203	5	0	0	0
chr1:56876062|56886167	0	0	4	0
chr2:27276643|27278332	0	0	0	10
chr16:31114489|31117188	0	4	0	0
chr4:99420533|99428630	0	4	0	0
chr15:40738501|40745259	0	2	0	0
chr6:110210707|110215331	0	0	0	8
chr20:62465834|62473578	0	4	0	8
chr17:7577056|7577487	0	0	4	0
chr5:50794207|50797233	0	2	0	0
chr16:19071928|19074097	0	0	0	7
chr11:9055793|9065980	0	0	4	0
chr1:2783609|2800868	11	0	0	0
chrX:136681890|136707030	9	0	0	0
chr16:29996547|30001040	5	0	0	0
chr11:42067615|42070647	0	0	0	3
chr9:15778968|15784694	0	4	0	0
chr1:62601082|62601882	6	0	1	0
chr15:25243940|25247716	0	0	0	10
chr12:68252504|68252829	0	6	7	0
chr15:90253249|90256297	0	5	0	0
chr17:28358916|28359404	1	1	4	0
chr5:151284613|151289056	4	0	2	0
chr15:69671740|69677640	0	2	0	0
chr1:169603026|169609689	7	0	0	0
chr17:80058368|80059485	6	0	0	0
chr1:171604120|171615005	0	6	0	0
chr9:90864589|90874291	6	0	0	0
chr19:49497194|49497595	0	0	5	0
chr7:141945341|141946312	0	0	6	0
chr3:148869948|148911352	3	6	0	0
chr12:30798145|30800021	4	0	3	0
chr1:56496555|56512152	4	6	0	0
chrX:36071825|36098874	4	0	0	0
chr2:96797012|96799226	0	0	0	5
chr15:76283757|76285738	7	0	0	0
chr3:126395325|126396049	0	0	0	3
chr2:26176344|26183097	4	0	0	0
chr11:64559135|64565337	0	0	0	2
chr2:86789640|86790681	2	0	0	0
chr17:41622950|41624464	0	0	0	11
chr19:10338682|10339245	0	3	0	0
chr21:42743776|42760432	0	6	0	0
chr2:96923490|96947902	0	0	0	3
chr21:21748395|21785053	0	2	0	0
chr3:52820991|52824315	0	0	0	11
chr20:3304440|3315120	0	0	6	0
chr11:127111088|127114153	0	4	0	0
chr1:1338269|1339649	6	0	0	0
chr19:42288888|42291745	0	0	7	0
chr18:39876304|39921829	1	0	0	4
chr6:8062534|8090281	0	0	2	1
chr1:185046096|185091739	0	0	0	8
chr5:95768046|95780425	0	8	0	0
chr3:14167169|14168380	0	6	0	0
chr17:75556046|75559410	2	0	0	0
chr3:133807746|133811199	0	0	6	0
chr1:169866896|169876091	0	5	0	0
chr14:23062929|23064488	0	4	0	0
chr3:9217362|9218553	1	6	0	0
chr20:59865807|59866589	2	0	0	0
chr10:73793588|73797014	0	17	0	0
chr4:55891315|55896900	0	0	4	0
chr6:36975654|36978611	0	0	10	0
chrX:54949075|54958362	6	0	0	7
chr9:125003114|125003690	0	0	6	0
chr6:154422506|154428187	5	0	0	0
chr3:185971615|185975356	0	0	0	5
chr1:207677389|207678297	0	0	2	0
chr19:11436041|11436505	0	0	0	2
chr12:55961317|55961732	0	0	6	0
chr12:54459089|54465167	4	0	0	0
chr12:6966424|6970280	2	0	0	0
chr11:45914316|45915836	0	3	3	0
chr14:30581076|30586815	0	0	3	0
chr12:100262264|100263893	0	2	0	0
chrX:70134523|70148840	0	7	0	0
chr19:49129380|49130067	0	0	0	2
chr7:105062164|105063580	0	2	0	0
chr8:118928738|118933300	2	0	0	0
chr11:123610196|123613658	0	7	0	0
chr9:81616646|81620557	4	0	0	0
chr15:51953129|51962493	0	0	0	6
chr1:115659641|115682497	0	0	5	0
chr8:25887842|26033153	0	0	8	0
chrX:154403522|154405655	7	0	0	0
chr20:23180411|23185950	0	3	0	0
chr11:121869322|121870245	0	0	0	4
chr2:27382476|27384092	0	5	0	0
chr10:124994469|124998170	0	0	0	8
chr14:94614434|94619468	0	0	5	0
chr9:105705597|105721721	0	0	7	0
chr1:179378637|179382756	0	0	2	0
chr12:48699778|48705896	0	0	0	6
chr16:89748659|89762022	7	0	0	0
chr2:230140068|230172193	0	0	5	0
chr3:149330330|149333399	0	5	1	0
chr20:34072066|34076040	0	0	9	0
chr6:35870281|35886811	0	0	7	0
chr19:36018898|36026265	0	2	0	0
chr7:137955248|137956645	4	0	3	1
chrX:15289504|15297681	6	0	0	0
chr5:180549931|180564743	8	0	0	0
chr1:150230571|150231926	5	0	0	0
chr8:30175085|30177214	0	0	6	0
chr5:181047927|181050369	4	0	0	0
chr9:92882567|92884000	5	0	9	5
chr19:17567406|17577271	0	9	0	0
chr11:26565165|26567139	6	0	0	0
chr19:51024045|51025666	9	0	0	0
chr11:49173357|49183242	0	0	9	0
chr2:131530777|131532781	0	6	0	0
chr19:17268802|17274024	0	0	4	0
chr2:201148734|201149760	0	4	0	0
chr5:26385102|26389683	4	3	0	0
chr20:43532773|43533418	0	0	4	0
chr3:50332050|50340841	7	0	0	0
chr6:150804610|150809476	5	0	0	0
chr11:43919586|43920464	0	7	0	0
chr1:161166840|161167486	0	0	4	0
chr16:66777203|66786129	0	6	0	0
chr3:51935592|51937318	7	0	0	0
chr16:31473835|31474757	0	0	0	7
chr3:148840686|148844588	9	0	0	0
chr3:71693875|71710484	2	0	0	0
chr1:171168104|171247727	0	0	5	0
chr2:206557427|206567322	3	0	0	0
chr18:22929383|22936960	2	0	0	0
chr1:50462192|50469544	8	0	0	0
chr2:199938933|199948472	7	0	0	1
chr6:28283756|28287168	3	0	0	2
chr17:9808830|9810618	3	0	6	1
chr13:20432102|20439754	0	3	0	0
chr16:57475850|57478662	0	2	0	0
chr7:101130421|101133893	5	0	0	0
chr3:58430657|58431793	0	2	8	0
chr8:91073831|91078668	4	0	0	0
chr11:47171426|47173482	8	0	0	0
chr20:45814384|45815540	0	0	2	0
chr19:52890241|52893856	0	0	0	7
chr12:18085620|18088956	0	3	0	0
chr12:9978966|9980733	0	0	5	0
chr4:74446534|74449248	4	0	5	0
chr19:58351391|58353197	0	0	9	0
chr19:51969005|51974531	3	0	0	0
chr3:182644468|182645024	3	0	0	4
chr2:95374296|95381703	4	0	0	4
chr2:27053896|27056138	0	0	5	0
chr11:65171943|65172331	4	0	0	0
chr2:33585312|33587320	0	9	0	0
chr10:131943968|131945459	0	0	0	8
chr7:100352564|100353123	0	2	0	0
chr5:35789158|35790209	10	0	0	0
chrX:154773131|154774705	0	0	0	6
chr1:143875219|143880691	11	0	0	0
chr7:101222604|101223556	0	1	0	6
chr10:38195608|38210813	5	0	0	0
chr16:67651886|67652339	4	0	2	0
chr12:8457898|8459698	6	0	0	0
chr12:101648045|101659831	0	0	9	0
chr1:62475208|62477834	0	2	0	0
chr1:15876202|15909481	0	3	0	0
chr14:77326838|77329201	0	7	1	0
chr16:20800302|20802923	0	0	0	4
chr22:25667739|25690283	0	6	0	0
chr16:28259246|28317617	0	0	0	7
chr7:158752781|158763165	0	0	4	0
chr12:13066640|13068711	8	0	0	0
chr12:2866393|2872247	0	5	0	0
chr6:106248150|106293106	9	0	0	0
chr19:41391841|41392980	0	0	5	0
chr11:65289050|65295599	0	3	0	0
chr11:126209521|126211055	0	5	0	0
chr4:139730416|139890967	0	0	0	7
chr19:48904347|48905885	0	0	0	4
chr10:133368923|133370031	0	6	0	6
